,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
26377,bldg_5656b674-64d6-4f76-87d5-c4bb8010de42,562400.0,0.0,562400.0
26378,bldg_f1e422db-0a4a-4007-b6ab-fd87fa197114,0.0,0.0,0.0
26379,bldg_5b959f1e-37ee-466d-83f6-34add04b2a7a,0.0,0.0,0.0
26380,bldg_09b45f91-a034-4dde-9a49-06763eecb51d,123110.83298817306,0.0,123110.83298817306
26381,bldg_e17c139e-fb26-4875-89e9-1624e7203b0e,0.0,0.0,0.0
26382,bldg_82c6d476-d400-4ba9-b412-ddda2a9323e2,0.0,0.0,0.0
26383,bldg_ea19c9ce-5711-4874-a178-4ab5964f2ea7,0.0,0.0,0.0
26384,bldg_20f20acc-bbc9-48d1-9626-1d0f16522264,0.0,0.0,0.0
26385,bldg_7637f0cd-1b10-4297-bac8-30c3c22fb649,0.0,0.0,0.0
26386,bldg_08ce75d6-1a40-4ca6-a2e6-f439cc16e7b5,0.0,0.0,0.0
26387,bldg_140b9c1e-da37-4fab-818f-7a67e2506cf6,0.0,0.0,0.0
26388,bldg_6ba496c3-eaed-45de-9610-e73e04265538,0.0,0.0,0.0
26389,bldg_12674d25-37fa-489f-b874-3ffe9463478e,0.0,0.0,0.0
26390,bldg_5a2c13dc-c8b4-48b6-8047-8010b5540217,0.0,0.0,0.0
26391,bldg_48b46664-20e9-411c-a8c8-bb1a7db3ac52,0.0,0.0,0.0
26392,bldg_cc5a5b0b-e55a-401c-8a9e-6e9d47439212,0.0,0.0,0.0
26393,bldg_d4a02f27-1f5b-4041-b07d-c6c06dee38ec,0.0,0.0,0.0
26394,bldg_6c96a73d-588f-4fac-9eee-15939b6fe73e,342000.0,0.0,342000.0
26395,bldg_4c7283c0-235c-44a0-a8cc-d85e0842f307,0.0,0.0,0.0
26396,bldg_0ca0ed54-fc58-4705-b08e-3f2267618b07,0.0,0.0,0.0
26397,bldg_23aef279-1992-4bc7-b0cd-55cee809d96f,0.0,0.0,0.0
26398,bldg_6cad5739-b288-494a-83ff-4af2a64b60a3,0.0,0.0,0.0
26399,bldg_9961f4e6-3505-4fdc-942e-e08f60c97b73,0.0,0.0,0.0
26400,bldg_4bd07117-ac04-4849-9530-11ec7989825c,946000.0,0.0,946000.0
26401,bldg_e0dace30-6183-4152-91a6-600bc3ba001c,0.0,0.0,0.0
26402,bldg_aa50ceec-d46a-446b-aca4-7c21e279000e,244200.0,0.0,244200.0
26403,bldg_d90c8807-7b7a-4a5e-9611-044f496cdcda,0.0,0.0,0.0
26404,bldg_53a3c4c5-40c0-49b2-ab86-72fb1c5f5f1a,244000.0,0.0,244000.0
26405,bldg_ae9bf854-7cc5-4a92-8740-d20203202d1e,0.0,0.0,0.0
26406,bldg_533024fb-7fd2-431d-829d-1558aaa03b75,0.0,0.0,0.0
26407,bldg_3e9b37d2-f573-4f70-8778-73ac2b6b9d43,0.0,0.0,0.0
26408,bldg_d8f6555d-d6fb-4653-9b4c-5e1b94d0bc35,594002.2320641543,0.0,594002.2320641543
26409,bldg_c25c559b-be5a-4c4d-9740-051e5dc2d814,0.0,0.0,0.0
26410,bldg_df711eb9-d9f2-4642-9d76-bfe8b6db51e3,0.0,0.0,0.0
26411,bldg_38fe69c7-a150-4437-85a7-352894d1cde2,0.0,0.0,0.0
26412,bldg_3eb76efc-f2aa-4665-b442-e8de367a9d4f,0.0,0.0,0.0
26413,bldg_35bc4822-bcbb-4e01-8de4-cf154687f51f,0.0,0.0,0.0
26414,bldg_6403aa4a-bd9a-4416-b54b-f5df7d1345f0,258200.0,0.0,258200.0
26415,bldg_18c0352e-fa9c-4490-8545-3f0814f5837d,0.0,0.0,0.0
26416,bldg_820f4688-4126-4d0d-9f32-6c80e5de8720,0.0,0.0,0.0
26417,bldg_65ba7215-0fd0-472f-be16-70669e5c08a8,0.0,0.0,0.0
26418,bldg_a962b1ac-d3b7-4619-bea0-8249a8223891,0.0,0.0,0.0
26419,bldg_5fc04482-24e0-440d-93b4-796ac347a5dc,0.0,0.0,0.0
26420,bldg_17df214b-2da6-41b4-8c11-7a386efb5158,0.0,0.0,0.0
26421,bldg_cb426785-00e4-44f8-acd6-ff5e79069e9a,0.0,0.0,0.0
26422,bldg_f3eaed78-70ba-46db-a79f-3f809d2752b9,0.0,0.0,0.0
26423,bldg_06b1bcec-394e-4e2f-86e1-295767784a99,0.0,0.0,0.0
26424,bldg_5e2c1d49-8048-4171-b971-5bdbe0e6b6db,0.0,0.0,0.0
26425,bldg_81158529-4adf-4e17-95a0-58205d54ce83,0.0,0.0,0.0
26426,bldg_50b7d70b-15bc-4b88-a0ef-dc50362d0367,0.0,0.0,0.0
26427,bldg_7137074f-62bc-4ace-a6b4-6a5dadd24d71,0.0,0.0,0.0
26428,bldg_07fca2ca-f1f6-47ab-9ecd-c091b4869068,43116.732984282244,0.0,43116.732984282244
26429,bldg_55245298-2c77-4f24-b035-66720721ea2a,207600.0,0.0,207600.0
26430,bldg_cec9f4ff-29a8-452d-9ccb-b7a99c74a1bc,282800.0,0.0,282800.0
26431,bldg_256b45e6-ba4f-469f-9974-d607bdbca233,0.0,0.0,0.0
26432,bldg_e6d130b9-82a9-477f-8298-636e37092c55,0.0,0.0,0.0
26433,bldg_0e9548b4-2647-4959-beee-dd3322b2a8ef,0.0,0.0,0.0
26434,bldg_ff116895-c3fd-461b-a53c-36b9efa3254c,0.0,0.0,0.0
26435,bldg_8381f204-af64-4695-a1c0-bd604521198e,0.0,0.0,0.0
26436,bldg_a3783520-9554-478e-8b83-3d7086c00bfe,0.0,0.0,0.0
26437,bldg_cf4a9827-31d5-48fe-92b4-c7b88ecc69a9,0.0,0.0,0.0
26438,bldg_87479c17-9ce5-4b58-8198-4fcd3aa95918,0.0,0.0,0.0
26439,bldg_4cba6d3e-e388-46b7-b2d2-e8f7fa0eeaaf,0.0,0.0,0.0
26440,bldg_5983e936-1bd7-49c3-b066-401d86dbf64d,0.0,0.0,0.0
26441,bldg_1c6cd424-32e2-4d25-80a0-565f3ea2323e,0.0,0.0,0.0
26442,bldg_ec76e04f-d7d1-4d09-b218-f27f796b8f12,235600.0,0.0,235600.0
26443,bldg_33e66061-dc65-4313-b10b-1e22ab15f462,0.0,0.0,0.0
26444,bldg_0927fa54-22d4-44f5-a006-6d83a855f911,0.0,0.0,0.0
26445,bldg_52f1022d-b61c-4e1a-9e46-6f571a7753e0,0.0,0.0,0.0
26446,bldg_86ced4a9-6408-4aee-a3ef-406a381343bc,0.0,0.0,0.0
26447,bldg_d56ebdf7-c3b8-417c-a8c3-e23df419fe68,0.0,0.0,0.0
26448,bldg_e0c93fb4-b4a9-4b05-a46a-c070fa0f58e9,433200.0,0.0,433200.0
26449,bldg_f7634281-5039-44c8-8867-59c0286c42d4,1918325.6686035101,0.0,1918325.6686035101
26450,bldg_4f479063-d12f-42bb-8e44-73c2535aa767,0.0,0.0,0.0
26451,bldg_3a49ff0f-f92f-4c3d-a8cc-084019391794,0.0,0.0,0.0
26452,bldg_5be7d479-258e-4a94-86fb-0b982c3b1742,0.0,0.0,0.0
26453,bldg_bb365440-5d19-4c23-b4c1-02b8fca71514,0.0,0.0,0.0
26454,bldg_690ed641-dfe5-4e66-9924-1e0090026f3e,0.0,0.0,0.0
26455,bldg_825acd8f-f515-459e-a115-5821f021ecc1,0.0,0.0,0.0
26456,bldg_d549127d-9b46-44b2-8c6e-b54b25a13079,0.0,0.0,0.0
26457,bldg_ff66f01c-62d0-485d-b1b2-442f2050d3d4,0.0,0.0,0.0
26458,bldg_b520a07e-91cd-4015-ba73-d2b1b0314b2b,0.0,0.0,0.0
26459,bldg_18f03356-9091-4421-bba0-56217707731f,0.0,0.0,0.0
26460,bldg_63f31e43-2a97-4200-a7b2-2e55b4055f3b,0.0,0.0,0.0
26461,bldg_31824734-5cf7-4560-bc00-9e7555f069b3,0.0,0.0,0.0
26462,bldg_9341fd36-cda7-47db-9665-5b7ae89b633f,0.0,0.0,0.0
26463,bldg_88ea8645-3903-4072-99f0-06252f081176,0.0,0.0,0.0
26464,bldg_169c3972-9c15-4543-b301-39be296ff437,0.0,0.0,0.0
26465,bldg_b488d044-f400-40f3-afa1-27456b50a283,242000.0,0.0,242000.0
26466,bldg_09c53d08-07fb-4cc6-8754-504b1df2c7c8,0.0,0.0,0.0
26467,bldg_3fde83bf-0511-42ed-8b54-66fe2368aea7,0.0,0.0,0.0
26468,bldg_4c8f425f-583d-4b4f-82fb-7c92ce878b3a,252600.0,0.0,252600.0
26469,bldg_bc24a095-4097-497f-8b32-bfbde8591342,6597200.0,0.0,6597200.0
26470,bldg_517c0683-1350-49ac-a1d2-4068bc65a3fd,0.0,0.0,0.0
26471,bldg_00be32dd-4f00-4ab7-9a0c-3ba2a2929c52,0.0,0.0,0.0
26472,bldg_57ecd91b-2ffd-45a7-9aa9-d3bc51f63970,0.0,0.0,0.0
26473,bldg_76f653f1-9e5c-4581-a392-c972fc374dc6,0.0,0.0,0.0
26474,bldg_3f9b433b-0695-4794-a2b8-8fad95cb7d01,0.0,0.0,0.0
26475,bldg_21427baf-809f-434f-90dd-d682ef0d7bc0,0.0,0.0,0.0
26476,bldg_d20560a1-e872-4fb1-b812-0c36fbe1fd59,0.0,0.0,0.0
26477,bldg_d887de01-a118-406e-a941-1d3605f4c60a,0.0,0.0,0.0
26478,bldg_a4e1c538-4a2f-4fd4-9de2-7f02c4637090,204000.0,0.0,204000.0
26479,bldg_44f6ccf5-9846-40f3-878e-6d61c3dce342,299600.0,0.0,299600.0
26480,bldg_5b7846de-2080-413f-acf4-96c512ea3713,0.0,0.0,0.0
26481,bldg_689c76d8-052c-4771-97bf-3844340c1c11,0.0,0.0,0.0
26482,bldg_a6c6cf58-3155-42f2-a599-2fcdaf564f82,1537600.0,0.0,1537600.0
26483,bldg_c76fa8ef-55e4-4303-9d3d-bddcb3fdf894,0.0,0.0,0.0
26484,bldg_c7cf0628-3b73-4488-97c4-c5bd20314c5d,0.0,0.0,0.0
26485,bldg_76adfee6-c089-4d16-a6ff-5acd359adc16,28860.300685450027,0.0,28860.300685450027
26486,bldg_38d1a729-514d-4b69-a122-1c9f29ae5fdd,0.0,0.0,0.0
26487,bldg_7aa00923-4af7-45ef-8e0b-561360442af7,3020000.0,0.0,3020000.0
26488,bldg_993be882-8c02-44be-8be3-d4a40c782814,0.0,0.0,0.0
26489,bldg_595e3213-8455-4fed-80d4-28a255e80d6d,0.0,0.0,0.0
26490,bldg_42888a49-075b-4da1-af6c-73bbb5921346,0.0,0.0,0.0
26491,bldg_19d44789-4fa0-4b3c-8b86-bfd2f4540325,0.0,0.0,0.0
26492,bldg_0e701876-95a0-412b-bc9f-09e63c3dc26d,0.0,0.0,0.0
26493,bldg_5105be01-4090-4667-9477-13ad11ac2dca,0.0,0.0,0.0
26494,bldg_142b49e7-ace9-4316-816f-79a92a4958b1,0.0,0.0,0.0
26495,bldg_4ce39efc-ca44-45a2-a7de-765bcc595b1e,0.0,0.0,0.0
26496,bldg_5e8cdb3f-41df-48fc-9d49-037d23c9893e,0.0,0.0,0.0
26497,bldg_51daeeb8-2fb8-4ca9-8875-954902f99adf,22913200.0,0.0,22913200.0
26498,bldg_08dbe9a5-ddac-4ff8-a843-bd8e1c572675,0.0,0.0,0.0
26499,bldg_3b4786cf-71cc-4b91-994f-1868f6a2db83,0.0,0.0,0.0
26500,bldg_389fe3d3-52a4-4029-b752-5f0c0a84504c,0.0,0.0,0.0
26501,bldg_04dd6f60-8f6c-4bd5-9a57-e4b231a6daf6,0.0,0.0,0.0
26502,bldg_a3065a66-2fef-47e0-9484-5170dc95ec09,0.0,0.0,0.0
26503,bldg_4de6cd6a-3952-4311-b4c4-b76001a222fa,0.0,0.0,0.0
26504,bldg_a9113da5-8888-4aa3-8454-ed67c5ce38a2,272600.0,0.0,272600.0
26505,bldg_196b9935-308c-4675-abc3-c79b36b21e80,27959.204498653635,0.0,27959.204498653635
26506,bldg_c1a21f6e-d2bb-4a59-8883-d586c4902c8d,0.0,0.0,0.0
26507,bldg_181b2d33-7f4b-4c72-892e-60247a84e201,0.0,0.0,0.0
26508,bldg_723c5dcf-f2fc-4a9d-b40e-2db13e08737f,0.0,0.0,0.0
26509,bldg_779b8c47-992f-4161-a7ef-d3d13df18c37,0.0,0.0,0.0
26510,bldg_550954f3-87d3-4699-81a4-885f9461d032,0.0,0.0,0.0
26511,bldg_f747f558-159f-4d46-81ae-7ac5226cd05a,0.0,0.0,0.0
26512,bldg_0934bad3-658b-49f2-9381-61ea68166598,0.0,0.0,0.0
26513,bldg_cf625007-ee89-4302-9a50-5e6a2173ec03,0.0,0.0,0.0
26514,bldg_e3508882-2107-47cc-8866-c87d7de75010,0.0,0.0,0.0
26515,bldg_999d861c-230e-4bc8-8988-72128fdd4e88,0.0,0.0,0.0
26516,bldg_76e36f71-8c13-4a43-8426-2b03f5efc56d,0.0,0.0,0.0
26517,bldg_b6bf9068-7f50-4e44-8da3-1ec82a085543,0.0,0.0,0.0
26518,bldg_116406af-9d99-43a1-9fda-a1e56de487f4,0.0,0.0,0.0
26519,bldg_3559b2b9-4e7f-4105-a461-f6d7cdee8b13,0.0,0.0,0.0
26520,bldg_38ecd4c1-a3d3-47f5-a8b1-a51589da5eae,0.0,0.0,0.0
26521,bldg_4ff977c2-91a5-41da-b271-51f03fdd2689,0.0,0.0,0.0
26522,bldg_ef524c88-d355-40d9-8f59-380bd36125d4,0.0,0.0,0.0
26523,bldg_b865f816-8fde-40d8-997d-abc0c1605a68,0.0,0.0,0.0
26524,bldg_50c757eb-099b-40a3-84a0-5c65bc114360,0.0,0.0,0.0
26525,bldg_70ce4df9-685c-4fcb-a268-4257a46d9499,91600.0,0.0,91600.0
26526,bldg_91202b91-f67c-4e08-a6c5-71e1979eb0da,0.0,0.0,0.0
26527,bldg_cd12472b-632f-413c-b274-ef801d405a39,0.0,0.0,0.0
26528,bldg_238618f7-2455-4ca2-86b6-0580a98bae9d,0.0,0.0,0.0
26529,bldg_7a2526e7-c708-4093-b799-7f284ccaed7d,0.0,0.0,0.0
26530,bldg_0a32919d-fd7a-4f6a-8d05-6b15d5431cbf,0.0,0.0,0.0
26531,bldg_3d50f4b7-0709-484a-97da-aeedc8e6f134,241800.0,0.0,241800.0
26532,bldg_207a66ba-1047-4055-ac32-76e0008422d6,0.0,0.0,0.0
26533,bldg_95c7fbcf-7e84-4a23-ae1f-bfc81de56416,0.0,0.0,0.0
26534,bldg_13d8cd96-5787-4166-838b-772031b81d2b,226800.0,0.0,226800.0
26535,bldg_3cb069b9-aabb-4dd2-94f0-03090feadee1,0.0,0.0,0.0
26536,bldg_f2af5857-7aaa-4300-970c-c2b67c24776c,0.0,0.0,0.0
26537,bldg_bcea81d4-e567-4c37-989e-4bdcfd643d42,0.0,0.0,0.0
26538,bldg_f25e862f-03ce-4ce9-8385-6a226d029ac7,0.0,0.0,0.0
26539,bldg_988c1ff5-0d2e-4553-b687-a58664280935,239600.0,0.0,239600.0
26540,bldg_8e75905f-f7dc-4d3d-a48e-35fac1bcbe77,262000.0,0.0,262000.0
26541,bldg_adb73c6d-3fbd-43d0-aeb3-3e45f0ab284a,0.0,0.0,0.0
26542,bldg_710998e9-ae2c-42fc-9c9e-c2691c8ddabc,0.0,0.0,0.0
26543,bldg_a1b2fdbf-0401-4040-a7c4-a09a7006a183,0.0,0.0,0.0
26544,bldg_c2f5942d-de20-4e7e-9021-49bce55c2425,0.0,0.0,0.0
26545,bldg_08b5f61d-6e42-4974-91c3-6b5f288c8e6b,0.0,0.0,0.0
26546,bldg_13ad7e4a-f700-4fbd-af91-a7cecd6b0571,47697600.0,0.0,47697600.0
26547,bldg_631571d9-f6f5-4506-a6ec-3962c9024e69,0.0,0.0,0.0
26548,bldg_eb3f78c4-d711-4c67-a99b-3bdc7b23249b,0.0,0.0,0.0
26549,bldg_f42fcf8d-5497-4535-85cd-b55b32b453c9,0.0,0.0,0.0
26550,bldg_e2f9c821-7e7a-4b44-81e4-a350c4e1b888,5816000.0,0.0,5816000.0
26551,bldg_d68e0cc6-28c1-459f-bf82-b7bb7867ac9d,400910.4759064703,0.0,400910.4759064703
26552,bldg_8f8f6960-49f4-4e30-93b0-2211608af17a,0.0,0.0,0.0
26553,bldg_f38d8c92-9dac-4fa4-a94d-5f85f31cf2e9,0.0,0.0,0.0
26554,bldg_50e3b2de-b645-403d-94c5-1510179cba10,0.0,0.0,0.0
26555,bldg_84eae6f3-5361-455f-af47-f12868c3781d,187800.0,0.0,187800.0
26556,bldg_dd49872b-c5ee-45b5-9c92-ca9f7b07ad01,0.0,0.0,0.0
26557,bldg_0d143ee2-4325-483b-9b69-ee86a3be4cc4,0.0,0.0,0.0
26558,bldg_f01909a6-9c02-4faf-a17a-0c4d01601a16,548959.2504567433,0.0,548959.2504567433
26559,bldg_365ac159-a814-4d27-89c6-866ec2be0b20,0.0,0.0,0.0
26560,bldg_eb7e6660-dd19-4e36-b74e-4e839f257949,727287.509284559,0.0,727287.509284559
26561,bldg_a1ed8241-b817-4b3e-a5f7-35446147b24a,512200.0,0.0,512200.0
26562,bldg_df57bd13-1bc6-4eb3-a29a-222dbf09976f,0.0,0.0,0.0
26563,bldg_845aacd8-a2ef-42d9-aa83-eae13670a1fc,1598200.0,0.0,1598200.0
26564,bldg_322541ab-3199-44a2-86de-75d50a6eb571,0.0,0.0,0.0
26565,bldg_613da018-ebda-47db-a01d-dca5d3149a5f,228400.0,0.0,228400.0
26566,bldg_8011b888-c394-4428-8a3a-c0358cd282fc,0.0,0.0,0.0
26567,bldg_f821577c-17f1-472e-aaf6-9f1a3c3e384e,0.0,0.0,0.0
26568,bldg_9943f9d7-38d7-44d2-98b0-809ee98f7e72,0.0,0.0,0.0
26569,bldg_7d88f564-e738-4b3c-ad11-9eb05aedb85a,0.0,0.0,0.0
26570,bldg_c3fc55ce-c54e-4f53-9021-0394eb4b8c25,0.0,0.0,0.0
26571,bldg_65b2fa8e-ea25-4b8b-aefc-13869d4ef307,225200.0,0.0,225200.0
26572,bldg_c72079a9-80c6-4f14-99fe-b085ab5f46aa,0.0,0.0,0.0
26573,bldg_adf7561b-ce61-4787-88e4-7eb22e68b19e,207600.0,0.0,207600.0
26574,bldg_c0425ed9-0e42-41e9-a410-2caf2f30b5bd,220000.0,0.0,220000.0
26575,bldg_02dced5f-9a1a-4793-b865-d905946e161f,828400.0,0.0,828400.0
26576,bldg_12bdc900-75fb-40e5-9108-78aebbf42c49,0.0,0.0,0.0
26577,bldg_e89858d0-db60-4ecf-a61c-21d825f5b4e6,0.0,0.0,0.0
26578,bldg_31f6f496-6d95-408e-9256-e3795efd4dde,213000.0,0.0,213000.0
26579,bldg_b47f38f7-006b-4151-b430-c268af011162,0.0,0.0,0.0
26580,bldg_99a0e10c-ef59-4cea-a815-699a35fac27d,243600.0,0.0,243600.0
26581,bldg_bbcfe2b1-b7dd-4950-adc6-db5d5c3c04b5,0.0,0.0,0.0
26582,bldg_271b51d7-f242-455b-99d2-3ecd34a2c505,0.0,0.0,0.0
26583,bldg_b8a4ab69-4b9c-40d7-be63-2308b28eea5c,0.0,0.0,0.0
26584,bldg_24d3fb69-3b21-478d-977c-bf42a47885a6,0.0,0.0,0.0
26585,bldg_cbde390c-c820-4c93-bdc4-20ac23e51349,0.0,0.0,0.0
26586,bldg_802ab47d-8a15-4333-b370-116806df0581,0.0,0.0,0.0
26587,bldg_cbb943d1-ae6b-475a-bc6d-fdf0f0b83e3f,0.0,0.0,0.0
26588,bldg_995d9127-0316-4df2-86f8-ea98ccb0bbd8,0.0,0.0,0.0
26589,bldg_12869cc5-6e1f-407d-9014-dc3a80e5d15a,0.0,0.0,0.0
26590,bldg_9b193d85-531d-45b8-99fe-2559b7afca61,0.0,0.0,0.0
26591,bldg_c3cdee9c-515c-4acb-8354-bf5427d20daa,0.0,0.0,0.0
26592,bldg_e37cb633-bd2f-41c1-ab15-75ac23ca8626,0.0,0.0,0.0
26593,bldg_e8eea869-f27b-4923-ae3b-76f0018a4699,201800.0,0.0,201800.0
26594,bldg_38398b3f-6451-446e-9885-39563a26dfdc,0.0,0.0,0.0
26595,bldg_01f37cb3-ee8f-4161-af1b-4d06f212b075,0.0,0.0,0.0
26596,bldg_88b074dc-bd0d-43a2-8ca0-5af6e05d7c9f,0.0,0.0,0.0
26597,bldg_daf7dd05-ac81-4f3a-a7e1-53d33e339518,0.0,0.0,0.0
26598,bldg_692220fa-272b-4fa2-9423-0d0de41027f2,235713.15290367545,0.0,235713.15290367545
26599,bldg_fde4e1b3-c7a4-467d-8993-881ad73debd7,0.0,0.0,0.0
26600,bldg_a2261dec-0434-4aff-92da-8f6b92f92f53,0.0,0.0,0.0
26601,bldg_1413dd09-3b98-4aab-b301-dee1fce0278d,0.0,0.0,0.0
26602,bldg_06b7e05a-8da0-44fb-84b7-4fb7fa3f94ad,0.0,0.0,0.0
26603,bldg_fa4c3a39-56a6-4f52-a9b6-2d6a1f29ad03,0.0,0.0,0.0
26604,bldg_8a18f9a5-c802-4566-849f-6bb8d4e852b1,0.0,0.0,0.0
26605,bldg_b2486bbb-5339-4ab1-8dcf-ac481ffc18a5,0.0,0.0,0.0
26606,bldg_32aaec79-f9f5-4738-b8f8-39b57c5bb9ab,0.0,0.0,0.0
26607,bldg_c3b9d53b-64ee-4006-8555-4e658ce81492,0.0,0.0,0.0
26608,bldg_bb363ec5-5921-460b-91fe-959f9231b0e6,0.0,0.0,0.0
26609,bldg_ab4c3379-69d1-42ee-b7e2-8c69ab9f0f23,0.0,0.0,0.0
26610,bldg_490ec4b8-097f-442f-99ec-c636a319e5e3,0.0,0.0,0.0
26611,bldg_d26f3140-7269-4d11-a263-1abad743d5a9,0.0,0.0,0.0
26612,bldg_563cdcf0-22d9-4bd0-8e22-c7c7b0fc2ede,0.0,0.0,0.0
26613,bldg_8fdc6845-2042-4a25-8cae-ad6f41eace9a,169975.29808347253,0.0,169975.29808347253
26614,bldg_023d1872-b33c-4e66-873a-76295975ab04,128600.0,0.0,128600.0
26615,bldg_c1f7f837-97f4-4b6a-8c87-5ada9a6a2e4b,0.0,0.0,0.0
26616,bldg_3af0184d-99c7-4340-8fd4-b00721810a22,0.0,0.0,0.0
26617,bldg_a650e65f-296c-4529-bdba-d7e73c16a7c8,0.0,0.0,0.0
26618,bldg_858c42ff-e640-4892-afc4-fae5f41255e2,0.0,0.0,0.0
26619,bldg_95a233b7-49db-4c0e-800f-a58270e7b5ce,106874.46167740776,0.0,106874.46167740776
26620,bldg_79f6a64b-9268-43f1-ac0a-b5cf21f503ee,0.0,0.0,0.0
26621,bldg_15404158-434d-411c-a08c-de697d4d24d2,0.0,0.0,0.0
26622,bldg_f157f79c-1462-49da-8764-ca652ed24e12,0.0,0.0,0.0
26623,bldg_11e24443-1241-400a-a51b-35f7ef186764,0.0,0.0,0.0
26624,bldg_e52b5b34-2edd-466b-9344-4c496c42e9b7,0.0,0.0,0.0
26625,bldg_e168ca8c-d7d1-434b-b96f-b12cf07d1b9f,2140800.0,0.0,2140800.0
26626,bldg_83eccdb4-2677-42d6-bc45-0472e88a92da,0.0,0.0,0.0
26627,bldg_a7164f28-481b-465a-8cc2-5e88798ac23c,0.0,0.0,0.0
26628,bldg_d9fb7693-9f0b-4179-9dee-3d1224be72a1,480400.0,0.0,480400.0
26629,bldg_a39ca35d-5121-4568-a952-d4c2d33725a5,0.0,0.0,0.0
26630,bldg_bf360d8f-9b91-4a25-9300-2c874fa5391b,368000.0,0.0,368000.0
26631,bldg_cc6eb590-7e6d-459e-a095-d38e7154593f,2248658.4548980966,0.0,2248658.4548980966
26632,bldg_0f466e20-c652-41da-a0b7-2140bfb4664c,0.0,0.0,0.0
26633,bldg_5e18a599-8662-4592-8fb4-b58c9fb55a97,256400.0,0.0,256400.0
26634,bldg_50e474d2-93d7-4f4f-a94f-cb74f55c6362,597800.0,0.0,597800.0
26635,bldg_1db932d4-94b5-4d64-a84a-ddd2d1eef21a,0.0,0.0,0.0
26636,bldg_e2d4b7bb-a19a-47fa-af77-af5e1179b58f,0.0,0.0,0.0
26637,bldg_e1288f33-a66c-44bd-a5ac-e59016332aec,0.0,0.0,0.0
26638,bldg_2f4b202e-4a70-4e11-9edf-1e8c3a1008ca,0.0,0.0,0.0
26639,bldg_1668c637-4253-46e4-bdbb-fd113bfb9bf5,0.0,0.0,0.0
26640,bldg_e442a170-7a3c-4e65-a5c3-aa6033957e0e,23993600.0,0.0,23993600.0
26641,bldg_390dc34f-1f65-46cd-8a9d-db0db52be33a,0.0,0.0,0.0
26642,bldg_8a8ad989-32db-4e35-ac72-43516d00fd40,0.0,0.0,0.0
26643,bldg_84c73e3e-9c06-4ca1-9b2b-666695c5d880,0.0,0.0,0.0
26644,bldg_a848dc70-a7f3-42a9-b207-01aa5fa92c8b,0.0,0.0,0.0
26645,bldg_e9732c20-a864-48ea-b2d1-3c03e4faf738,0.0,0.0,0.0
26646,bldg_b1bb1670-872d-4e06-be0a-760bd0f60c9c,0.0,0.0,0.0
26647,bldg_49bae9b2-bfc5-4ed2-8619-cedc350a6f0e,0.0,0.0,0.0
26648,bldg_9e37af61-b07b-4512-940e-b51a430b31e3,0.0,0.0,0.0
26649,bldg_29f9c257-43c7-407f-ad1d-88e6e28126d4,3745200.0,0.0,3745200.0
26650,bldg_7c8218c1-a5dd-468c-8843-3608d52c4e80,0.0,0.0,0.0
26651,bldg_0a2522c4-1a96-427e-910b-9a3af17ffaf2,0.0,0.0,0.0
26652,bldg_5aee2fc0-8bcf-4ed1-80dd-0cfce66c256f,327000.0,0.0,327000.0
26653,bldg_a39ca781-c250-4aca-8870-ef161b40e5c7,0.0,0.0,0.0
26654,bldg_4716dc60-9c36-4572-916b-c33419db8622,0.0,0.0,0.0
26655,bldg_b57dde72-ece7-4e10-9152-654185d071a4,0.0,0.0,0.0
26656,bldg_5c669916-26e3-4e3e-9d16-234b1f32c034,0.0,0.0,0.0
26657,bldg_3abbde0a-be1d-41a7-8ef6-43a6fdf9a688,0.0,0.0,0.0
26658,bldg_e8f95e57-7c84-43e3-adc3-cbe1c8256dde,0.0,0.0,0.0
26659,bldg_957fe3cb-906a-41db-971d-a1d3c99bad98,0.0,0.0,0.0
26660,bldg_8922cdcf-328e-4c73-89c7-a9ac0351554b,0.0,0.0,0.0
26661,bldg_2782c68b-7e1d-4b67-9626-33b60f075e50,0.0,0.0,0.0
26662,bldg_33b38a68-52d9-4e05-9bdc-77516fb03a2a,0.0,0.0,0.0
26663,bldg_5f3e6ec2-0989-46e3-a7d2-96aef4fe51c8,0.0,0.0,0.0
26664,bldg_7f8d9a7d-b936-4070-90bf-fd1e13b8ec50,0.0,0.0,0.0
26665,bldg_ae850d16-ebda-4e27-ba4a-4f505d96c8b0,0.0,0.0,0.0
26666,bldg_9544318a-4b5a-4c5a-8cca-6a54a53f54ca,614238.7790349901,0.0,614238.7790349901
26667,bldg_dd28305e-0a02-456b-b92f-44214f448c84,448800.0,0.0,448800.0
26668,bldg_78276272-516a-4c46-a64e-3b4cffc55f59,0.0,0.0,0.0
26669,bldg_96562dd1-beca-4704-8765-8a95870abe0b,0.0,0.0,0.0
26670,bldg_fd3d4730-6e25-4ddf-8a98-c0b61e4b5e8c,0.0,0.0,0.0
26671,bldg_73b9fd6d-a793-4175-8ab2-ae45b415dcd5,0.0,0.0,0.0
26672,bldg_b7e8291b-a96c-4032-a5f2-1a9ab2ab49d7,0.0,0.0,0.0
26673,bldg_ef3411a2-c3fc-44e4-8f4a-c11bad2c614b,0.0,0.0,0.0
26674,bldg_a48a980c-d3d3-44d6-8fd4-85c027c72234,347600.0,0.0,347600.0
26675,bldg_c43cca5a-add5-4e63-ac1b-6329c939fc6c,967200.0,0.0,967200.0
